"address","geohash","s2","addr_res","gh_res","s2_res","tp"
"Jalan Kamboja IX Blok 8, RT.1/RW.17, Rancaekek Kencana, Rancaekek, Kab. Bandung, Jawa Barat 40394, Indonesia","qqu8k1u4ymwx","5a0d9363829dc791","[2,6,1522,416,14,101,4,25,11,458,4,821,356,4,821,4,9,37,4,10,12,1289,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,8,34,27,6,21,17,25,5,9,3]","[2,4,5,7,6,10,13,17,13,16,11,10,6,18,9,10,8,3]","train"
"Perumahan Villa Karawangi, Jalan Pasir Panjang Blok J2 No. 15, Cibalongsari, Klari, Kab. Karawang, Jawa Barat 41371, Indonesia","qqu7g68tjvdp","5a0d07e128961d5b","[2,24,191,6458,4,6,187,247,14,3541,7,153,4,2100,4,517,4,9,85,4,10,12,601,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,31,7,18,8,20,28,13,33,16,3]","[2,4,5,7,6,7,9,15,8,11,16,10,17,8,6,4,14,3]","train"
"Jalan Bina Taruna, RT.8/RW.10, Kel. Pulogadung, Pulo Gadung, Pulo Gadung, Kota Jakarta Timur, Dki Jakarta 13260, Indonesia","qquhbd45bb0v","5a0d26d743073f1d","[2,6,1453,1799,4,108,11,113,4,342,9195,4,229,472,4,229,472,4,8,15,13,4,20,15,3815,4,5,3,1,1,1,1,1,1,1,1,1]","[2,4,4,6,12,19,33,21,24,19,19,10,13,3]","[2,4,5,7,6,11,17,6,9,19,13,7,9,13,12,8,6,3]","train"
"Kosan Bu Eva, Jalan Papanggo II No. 2, RT.2/RW.3, Papanggo, Tanjung Priok, Kota Jakarta Utara, Dki Jakarta 14340, Indonesia","qquj0h70qvc6","5a0d271408245b77","[2,248,183,7778,4,6,2188,48,7,39,4,27,11,35,4,2188,4,57,373,4,8,15,18,4,20,15,2772,4,5,3,1,1,1,1,1,1,1]","[2,4,4,6,28,10,12,31,10,4,13,30,18,3]","[2,4,5,7,6,11,9,8,19,7,16,11,19,4,14,9,9,3]","test"
"X3 Mc Vrj, Jalan Raya Anyer Gang Mawar III, Sukmajaya, Jombang, Kota Cilegon, Banten, Indonesia","qqgmv8zj9914","5a731b3c00ebfe13","[2,28521,10843,0,4,6,22,6102,17,390,71,4,459,4,255,4,8,294,4,23,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,7,25,13,8,14,28,32,32,27,21,3]","[2,4,5,9,13,8,14,13,18,7,7,15,14,12,15,8,13,3]","train"
"Jalan Asem Tiga Gang Manis No. 8, RT.3/RW.4, Kraton, Tegal Barat, Kota Tegal, Jawa Tengah 52112, Indonesia","qqv8gnz82081","5a0fda07bf953195","[2,6,526,538,17,633,7,101,4,31,11,43,4,2087,4,124,12,4,8,124,4,10,19,10371,4,5,3,1,1,1,1,1,1,1,1,1,1]","[2,4,4,13,8,7,22,14,8,15,10,8,27,3]","[2,4,5,7,12,6,5,7,9,14,12,10,4,13,8,10,4,3]","test"
"No. 27, RT.5/RW.3, Kp. Leuweung Kaleng, Katapang, Katapang, Kab. Bandung, Jawa Barat 40921, Indonesia","qqu2pk48h6wp","5a0d9971488e4473","[2,7,262,4,52,11,35,4,117,8766,14265,4,968,4,968,4,9,37,4,10,12,1497,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,15,16,34,21,8,12,18,5,16,3]","[2,4,5,7,6,10,10,9,8,19,16,16,15,19,19,9,13,3]","train"
"Warung Erna, Jalan Kampung, Mahakarya, Koto Baru, Luhak Nan Duo, Kab. Pasaman Barat, Sumatera Barat 26568, Indonesia","w0nbnghywmm9","507f7df427a8d3c9","[2,69,7634,4,6,40,4,19593,4,257,45,4,6935,990,4990,4,9,1199,12,4,21,12,14342,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,5,10,22,19,22,7,12,17,5,25,25,32,3]","[2,4,7,9,12,9,6,12,19,11,9,5,16,6,13,18,10,3]","train"
"Wedangan Omah Tuwo, Jalan Tanjung Raya No. 10, RT.1/RW.2, Kelurahan Karang Asem, Laweyan, Kota Surakarta (Solo), Jawa Tengah 57145, Indonesia","qqwv0bs896th","5a1b16aaa330d345","[2,19976,3022,0,4,6,57,22,7,110,4,25,11,33,4,30,103,526,4,1764,4,8,393,53,321,54,4,10,19,10413,4,5,3,1,1,1,1]","[2,4,4,5,13,10,19,23,8,32,18,20,12,3]","[2,4,5,8,14,8,17,5,5,5,13,13,7,6,13,19,4,3]","train"
"Komp. Karunia Kembar 1, Jalan Raya Takisung Blok A No. 18 A, RT.7/RW.3, Karang Taruna, Pelaihari, Kab. Tanah Laut, Kalimantan Selatan 70812, Indonesia","qx3d74jyxqxz","59fbb21d40bb70bd","[2,417,7174,1819,41,4,6,22,14988,14,66,7,172,66,4,81,11,35,4,103,1799,4,3384,4,9,131,528,4,44,16,11548,4,5,3,1,1,1]","[2,4,9,29,33,31,21,28,17,9,4,9,14,3]","[2,4,10,12,14,14,11,8,6,19,7,14,14,9,7,14,6,3]","train"
"Jalan Bulak Banteng Madiya Gang III No. 3, Sidotopo Wetan, Karangpilang, Kota Surabaya, Jawa Timur, Indonesia","qw8nvvwe2xsp","5a1d7e0a614a1999","[2,6,464,969,0,17,71,7,58,4,1940,162,4,1912,4,8,61,4,10,13,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,5,8,22,13,13,5,35,15,9,23,16,3]","[2,4,5,8,6,9,15,7,5,17,8,19,5,8,10,10,10,3]","val"
"Pabrik Aci Surya Kencana, Jalan Tamansari Gobras, RT.1/RW.17, Kebon Kalapa, Tamansari, Kota Tasikmalaya, Jawa Barat 46196, Indonesia","qqsyneqn83rh","5a0e00f751185e0d","[2,762,10009,512,356,4,6,656,22218,4,25,11,458,4,139,3382,4,656,4,8,261,4,10,12,2219,4,5,3,1,1,1,1,1,1,1,1,1]","[2,4,4,23,17,22,35,4,22,8,29,11,12,3]","[2,4,5,7,15,7,7,12,9,4,8,8,16,4,15,7,6,3]","val"
"Jalan Bandar Agung, Desa Karang Anyar, Lahat, Kab. Lahat, Sumatera Selatan 31419, Indonesia","qr3dkqps82hj","5a79e00e5e4e816b","[2,6,116,149,4,26,103,302,4,613,4,9,613,4,21,16,6818,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,11,29,33,34,4,16,23,8,15,12,28,3]","[2,4,5,9,10,15,7,7,15,4,15,19,15,16,8,17,14,3]","train"
"Mang Puad, Jalan Kampung Pintu Gang Macan, RT.8/RW.3, Desa Bojong Keding, Bojongkeding, Tambakdahan, Kab. Subang, Jawa Barat 41265, Indonesia","qquey72h665y","5a0dc690c7b18bb1","[2,1472,0,4,6,40,632,17,2578,4,108,11,35,4,26,193,0,4,0,4,10000,4,9,304,4,10,12,12281,4,5,3,1,1,1,1,1,1]","[2,4,4,6,35,17,31,15,12,18,18,24,17,3]","[2,4,5,7,6,18,17,10,7,18,9,14,8,16,14,14,8,3]","train"
"Perumahan Rancabungur Asri, No. D4, Rancabungur, Ranca Bungur, Kab. Bogor, Jawa Barat 16251, Indonesia","qqgfu5j2jpzz","5a0d2db63f0fbd15","[2,24,7842,106,4,7,1457,4,7842,4,1337,1157,4,9,34,4,10,12,17307,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,7,26,6,24,28,15,28,16,14,14,3]","[2,4,5,7,6,11,6,14,17,13,12,7,12,14,6,8,4,3]","train"
"Jalan Bantul No. 141b, RT.5, Krapyak Wetan, Panggungharjo, Sewon, Kab. Bantul, Di Yogyakarta 55188, Indonesia","qqw7rrj199u8","5a1ae454f2f4962b","[2,6,236,7,0,4,52,4,3127,162,4,3650,4,1270,4,9,236,4,82,70,2078,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,5,31,11,11,28,27,32,32,6,8,3]","[2,4,5,8,5,15,19,4,19,12,11,12,19,10,17,11,14,3]","train"
"Jalan Sma XLVIII No. 24, RT.13/RW.1, Pinangranti, Makasar, Kota Jakarta Timur, Dki Jakarta 13560, Indonesia","qquh0ps8wqqs","5a0d269ba65d11d9","[2,6,1358,19824,7,242,4,259,11,32,4,4003,4,673,4,8,15,13,4,20,15,2840,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,12,10,16,23,8,5,4,4,23,3]","[2,4,5,7,6,11,17,10,14,5,17,4,6,8,8,6,10,3]","train"
"No. 83, Kapasari, Simokerto, Kota Surabaya, Jawa Timur 60141, Indonesia","qw8nv9r64pxe","5a1d7e71c2c6944b","[2,7,1287,4,9241,4,2168,4,8,61,4,10,13,6823,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,5,8,22,13,32,11,18,21,16,9,35,3]","[2,4,5,8,6,9,15,9,8,18,11,18,17,10,19,19,14,3]","train"
"Laksana Motor, Jalan Arief Rahman Hakim Niaga No. 12, Karawang Kulon, Karawang Barat, Kab. Karawang, Jawa Barat 41313, Indonesia","qquk1scp1y8v","5a0d05d7d814f7e5","[2,3239,357,4,6,4166,1282,1754,1934,7,129,4,85,165,4,85,12,4,9,85,4,10,12,8643,4,5,3,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,34,27,23,30,16,27,17,8,13,3]","[2,4,5,7,6,7,4,6,9,6,16,8,19,12,9,15,4,3]","train"
"Kantor Dprd Kota Dumai, Jalan Gurami III, RT.6, Bagan Besar, Bukit Kapur, Kota Dumai, Riau 28882, Indonesia","w221556rc8x7","5081b50c307a11e1","[2,201,8327,8,527,4,6,9331,71,4,62,4,2335,233,4,104,2019,4,8,527,4,50,12400,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,5,15,15,27,24,24,18,11,30,8,9,31,3]","[2,4,7,16,8,14,4,7,18,13,7,9,5,8,8,15,8,3]","train"
"No. 7, Desa Sialang, Bangun Purba, Kab. Deli Serdang, Sumatera Utara 20581, Indonesia","w0w73hkzykzc","5078e0b211ac5751","[2,7,95,4,26,3484,4,755,4860,4,9,167,159,4,21,18,19703,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,5,10,5,31,29,12,34,14,17,34,14,30,3]","[2,4,7,9,16,15,7,14,11,8,8,5,18,4,9,4,8,3]","train"
"Jalan Adi Sucipto Gang Keluarga No. 44, RT.3/RW.3, Bangka Belitung Laut, Pontianak Tenggara, Kota Pontianak, Kalimantan Barat 78124, Indonesia","qrvz8wczd78k","5a081d40cac3f169","[2,6,1218,2325,17,1539,7,516,4,31,11,35,4,171,232,528,4,138,125,4,8,138,4,44,12,1760,4,5,3,1,1,1,1,1,1,1,1]","[2,4,11,13,14,8,5,30,14,33,31,8,34,3]","[2,4,5,7,16,8,6,19,7,18,5,18,13,12,8,17,10,3]","train"
"Jalan Wiratama I No. 56, RT.2, Kelurahan Sidodadi, Samarinda Ulu, Kota Samarinda, Kalimantan Timur 75123, Indonesia","qxgm1w8uvbg7","59e21e5a950c3b0d","[2,6,11756,36,7,625,4,27,4,30,1257,4,203,186,4,8,203,4,44,13,4195,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,9,7,25,27,5,8,6,13,19,7,31,3]","[2,4,10,15,11,8,15,4,5,10,4,7,18,13,14,7,6,3]","train"
"Villa Permata Sarakan, No. 3, Sarakan, Pakuhaji, Kab. Tangerang, Banten 15560, Indonesia","qqgv1rvt0fuh","5a732a8db220118d","[2,191,166,8973,4,7,58,4,8973,4,2266,4,9,29,4,23,561,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,7,13,27,11,13,20,10,26,6,12,3]","[2,4,5,9,13,11,5,16,6,14,11,11,7,8,8,16,6,3]","train"
"Jalan Cikoneng Gang Tpu Haji Tirkem, RT.1/RW.6, Kp Kandang Gereng, Desa Jaya Mukti, Cikarang Pusat, Kab. Bekasi, Jawa Barat 17813, Indonesia","qqu5ygvkbpez","5a0d1add317e25d3","[2,6,2347,17,4454,208,0,4,25,11,59,4,135,940,36044,4,26,47,1007,4,120,127,4,9,28,4,10,12,11117,4,5,3,1,1,1,1,1]","[2,4,4,6,24,17,7,13,34,19,16,35,14,3]","[2,4,5,7,6,8,5,6,6,13,8,9,15,11,4,6,13,3]","train"
"Jalan Mesjid Darul Fallah, Tarok Dipo, Guguk Panjang (Guguak Panjang), Kota Bukittinggi, Sumatera Barat 26111, Indonesia","qpzqhr479ybu","5a801c67be4fb897","[2,6,359,1184,9638,4,3954,4721,4,2551,247,53,2309,247,54,4,8,1125,4,21,12,6880,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,16,14,4,12,11,21,31,32,17,19,6,3]","[2,4,5,16,7,8,18,17,9,14,15,19,12,14,16,10,9,3]","train"
"Warung Makan Mak Jas, Gang Balai, RT.1/RW.1, Desa Tahunan, Tahunan, Kab. Jepara, Jawa Tengah 59451, Indonesia","qqydqg9sgntc","5a1b32fb60004d5d","[2,69,718,1786,29070,4,17,444,4,25,11,32,4,26,3485,4,3485,4,9,542,4,10,19,23469,4,5,3,1,1,1,1,1,1,1,1,1,1]","[2,4,4,17,33,4,7,32,23,7,22,20,30,3]","[2,4,5,8,14,13,11,12,14,17,7,7,7,19,6,4,6,3]","train"
"Jalan Teratai No. 1, Siantar Sitalasari, Simarito, Siantar Sitalasari, Kota Pematang Siantar, Sumatera Utara 21139, Indonesia","w0w2vcg1wvnq","5078d06aa328c515","[2,6,945,7,41,4,466,6366,4,20244,4,466,6366,4,8,479,466,4,21,18,6861,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,5,10,5,15,13,30,7,27,5,13,22,4,3]","[2,4,7,9,16,6,7,17,5,5,13,11,16,18,4,8,4,3]","train"
"Perumahan Halmin Residence, Jalan Aroepala Blok D21, Mappala, Rappocini, Kota Makassar, Sulawesi Selatan 90221, Indonesia","qxhfw38ng4ec","59c2e3160bc1c639","[2,24,0,105,4,6,15019,14,10184,4,10244,4,719,4,8,122,4,63,16,1598,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,9,12,26,5,29,8,22,7,21,35,30,3]","[2,4,10,18,11,15,13,8,17,7,14,18,8,18,17,13,10,3]","train"
"Perumahan Bukit Indah Lestari 4, Jalan Handjoyo Blok B No. 24, Batu Sembilan, Batu Ix, Tanjung Pinang Timur, Kota Tanjung Pinang, Kepulauan Riau 29123, Indonesia","w24m1vzc6hn4","509d9739bd5cb757","[2,24,104,51,320,80,4,6,24434,14,87,7,242,4,99,2785,4,99,1776,4,57,134,13,4,8,57,134,4,86,50,2351,4,5,3,1,1,1]","[2,5,15,21,25,27,13,14,30,18,12,22,21,3]","[2,4,7,10,6,10,9,13,10,14,6,4,18,14,9,4,9,3]","test"
"Sdn 3 Pernasidi, Jalan Pdank No. 3, RT.4/RW.2, Pernasidi, Cilongok, Kab. Banyumas, Jawa Tengah 53162, Indonesia","qqttgkzyp90n","5a102f5d8c9547fb","[2,495,58,25476,4,6,0,7,58,4,38,11,33,4,25476,4,4296,4,9,275,4,10,19,6441,4,5,3,1,1,1,1,1,1,1,1,1,1]","[2,4,4,20,20,7,34,14,17,16,32,10,22,3]","[2,4,5,8,7,11,12,4,6,16,18,10,4,19,9,12,14,3]","test"
"Alfamart Ancak, Jalan Lintas Betung, RT.2/RW.1, Tanjung Kukuh, Semendawai Suku Iii, Kab. Ogan Komering Ulu Timur, Sumatera Selatan 32386, Indonesia","qr63v81vt7fs","5a76c7a7bb941129","[2,735,33824,4,6,405,1359,4,27,11,32,4,57,16435,4,6669,4110,428,4,9,249,310,186,13,4,21,16,13184,4,5,3,1,1,1,1,1,1]","[2,4,11,18,29,13,8,27,13,20,31,26,23,3]","[2,4,5,9,17,18,9,5,9,14,14,10,19,8,8,11,10,3]","train"
"Perempatan Gedongan, Jalan Gedongan Kulon, Gedongan Kulon, Mertoyudan, Mertoyudan, Kab. Magelang, Jawa Tengah 56172, Indonesia","qqwmhn5wusrf","5a1ac2171d0199cd","[2,1734,5460,4,6,5460,165,4,5460,165,4,2124,4,2124,4,9,395,4,10,19,3015,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,5,25,12,22,24,5,6,23,11,26,3]","[2,4,5,8,5,18,11,8,9,8,6,7,8,10,10,18,6,3]","train"
"Latar Besar, Ngargosari, Cepogo, Kab. Boyolali, Jawa Tengah 57362, Indonesia","qqwt7dggmdpr","5a1b1f0da49f8d95","[2,19586,233,4,22512,4,9734,4,9,660,4,10,19,12594,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,5,20,31,33,7,7,25,33,16,11,3]","[2,4,5,8,14,8,12,7,6,5,19,10,12,16,6,10,4,3]","train"
"Jalan X No. 183, RT.5/RW.8, Jelambar Baru, Penjaringan, Kota Jakarta Utara, Dki Jakarta 14450, Indonesia","qqgvjg1b3r1h","5a0d2830a623a86b","[2,6,372,7,6287,4,52,11,73,4,1102,45,4,270,4,8,15,18,4,20,15,889,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,7,13,28,7,27,19,29,11,27,12,3]","[2,4,5,7,6,11,16,13,7,5,17,11,13,5,16,17,14,3]","train"
"Gang Indomaret, RT.1/RW.6, Cipeundeuy, Cipeundeuy, Kab. Bandung Barat, Jawa Barat 40558, Indonesia","qqu3ej4ge0m9","5a0d0a56afa13777","[2,17,639,4,25,11,59,4,2136,4,2136,4,9,37,12,4,10,12,8502,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,29,35,28,21,7,35,10,25,32,3]","[2,4,5,7,6,7,5,4,17,5,12,5,8,13,9,9,9,3]","train"
"Perumahan Green Permata 2, Jalan Muktiwari Blok Ee 3 No. 4, Muktiwari, Cibitung, Kab. Bekasi, Jawa Barat 17520, Indonesia","qquhsgez6qxq","5a0d1eb286309df5","[2,24,272,166,39,4,6,2293,14,2771,58,7,80,4,2293,4,353,4,9,28,4,10,12,536,4,5,3,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,12,23,7,35,14,18,4,9,4,3]","[2,4,5,7,6,8,15,14,11,16,17,13,7,10,6,12,4,3]","train"
"Jalan Batu, RT.4/RW.2, Penawar Rejo, Banjar Margo, Kab. Tulang Bawang, Lampung 34685, Indonesia","qr4zdqek81yf","5a74065bbe46ebb9","[2,6,99,4,38,11,33,4,9656,281,4,204,3113,4,9,1209,646,4,42,10096,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,11,21,14,33,4,35,34,8,27,17,26,3]","[2,4,5,9,19,7,17,4,14,14,15,19,17,15,14,14,10,3]","train"
"Jalan Pogot II No. 83, Tanah Kali Kedinding, Kenjeran, Kota Surabaya, Jawa Timur 60129, Indonesia","qw8ny51z8m92","5a1d7e0e8c37e03f","[2,6,11357,48,7,1287,4,131,360,2161,4,825,4,8,61,4,10,13,3502,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,5,8,22,17,24,27,14,8,25,32,15,3]","[2,4,5,8,6,9,15,7,15,16,18,13,9,15,7,13,12,3]","val"
"No. 214, Maharatu, Marpoyan Damai, Kota Pekanbaru, Riau 28282, Indonesia","w204kp0rvn2w","5081d3e4305df899","[2,7,8022,4,3218,4,881,308,4,8,151,4,50,2882,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,5,15,10,21,34,16,10,11,13,22,15,5,3]","[2,4,7,16,8,6,13,15,19,13,7,4,6,12,16,10,10,3]","test"
"Kontrakan Ustd. Nasir, Jalan H Gadung Raya Gang Belandongan, Pd. Ranji, Pondok Ranji, Ciputat Timur, Kota Tangerang Selatan, Banten, Indonesia","qqguhzv00eeb","5a0d296929ac792b","[2,96,0,4812,4,6,75,472,22,17,0,4,1019,2590,4,60,2590,4,295,13,4,8,29,16,4,23,4,5,3,1,1,1,1,1,1,1,1]","[2,4,4,7,6,12,14,13,10,10,35,35,19,3]","[2,4,5,7,6,11,10,17,10,11,10,5,18,9,10,11,14,3]","train"
"Perumahan Puri Saujana 1, Blok C5, Sukabumi, Kota Bandar Lampung, Lampung 35134, Indonesia","qr4ck0w2yru2","5a73e88e9d61a071","[2,24,146,32474,41,4,14,1204,4,179,4,8,116,42,4,42,5513,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,11,21,30,34,10,5,15,17,11,6,15,3]","[2,4,5,9,13,15,16,16,15,10,6,17,8,5,7,9,8,3]","val"
"Perumahan Kuranten Asri, Blok A8 No. 10, Saruni, Majasari, Kab. Pandeglang, Banten 42211, Indonesia","qqgkn410h5kz","5a731d4202ef46a7","[2,24,31586,106,4,14,1681,7,110,4,6979,4,3278,4,9,560,4,23,5673,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,7,34,22,21,27,10,12,24,34,14,3]","[2,4,5,9,13,8,6,19,11,7,11,15,12,19,17,5,9,3]","train"
"Era Irea Property Solo, Jalan Parang Liris Blok B3, Sondakan, Laweyan, Kota Surakarta (Solo), Jawa Tengah 57147, Indonesia","qqwucr1250f3","5a1b13f6b5f5e617","[2,10847,0,11241,321,4,6,1020,39801,14,805,4,13908,4,1764,4,8,393,53,321,54,4,10,19,14823,4,5,3,1,1,1,1,1,1,1,1,1]","[2,4,4,5,6,30,11,27,15,24,10,26,29,3]","[2,4,5,8,14,8,13,12,17,14,4,12,4,15,17,8,9,3]","train"
"Masjid Nurul Husnah, Jalan Btn Azatata Citra No. N 1, Mokoau, Kambu, Kota Kendari, Sulawesi Tenggara 93231, Indonesia","qxr1hk7ed5s0","59ce2eea9002e983","[2,107,346,0,4,6,256,0,216,7,519,41,4,18447,4,3818,4,8,1076,4,63,125,5284,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,4,9,11,27,12,34,31,35,33,24,23,10,3]","[2,4,10,18,15,11,15,15,5,10,7,7,11,15,10,16,13,3]","train"
"RT.11, Paluran, Ngolodono, Karangdowo, Kab. Klaten, Jawa Tengah 57464, Indonesia","qqwspyckwpq4","5a1b1056b72f8def","[2,185,4,0,4,0,4,9942,4,9,496,4,10,19,18647,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,5,23,16,17,30,34,5,16,4,21,3]","[2,4,5,8,14,8,7,4,17,14,9,11,12,16,6,15,12,3]","val"
"Perumahan Mangga Tiga, Jalan Poros Blok C No. 12, Tamalabba, Biring Kanaya, Kota Makassar, Sulawesi Selatan 90241, Indonesia","qxhfzgr4mvr1","59c31d9d0fa59459","[2,24,330,538,4,6,902,14,119,7,129,4,30062,4,580,584,4,8,122,4,63,16,1139,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,4,9,12,26,14,7,11,21,25,13,11,27,3]","[2,4,10,18,13,8,6,10,6,7,12,5,4,10,19,4,10,3]","test"
"Perumahan Citraland Palu, Jalan Perumahan Citraland Palu, Mantikulore, Mantikulore, Kota Palu, Sulawesi Tengah 94118, Indonesia","qxv5rbzn5ftk","59df2362fb5482b5","[2,24,2156,620,4,6,24,2156,620,4,4200,4,4200,4,8,620,4,63,19,14022,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,9,13,24,11,19,14,22,24,26,20,34,3]","[2,4,10,6,12,11,13,17,11,12,14,4,19,16,11,14,4,3]","train"
"Jalan H Mochamad Chaeron, RT.4/RW.6, Banyurip, Pekalongan Selatan, Kota Pekalongan, Jawa Tengah 51138, Indonesia","qqvbxhbxyubq","5a1001d633b3a143","[2,6,75,27076,0,4,38,11,59,4,11286,4,254,16,4,8,254,4,10,19,25295,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,13,19,9,12,19,9,17,6,19,4,3]","[2,4,5,8,7,7,8,6,17,13,13,14,13,5,8,19,13,3]","train"
"Perumahan Kaliurang Green Garden, Jalan Kaliurang No. 5, Sumber Sari, Sumber Sari, Kab. Jember, Jawa Timur 68123, Indonesia","qw8cs483hf73","59f68f708ff29197","[2,24,2394,272,290,4,6,2394,7,72,4,230,76,4,230,76,4,9,221,4,10,13,12888,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,4,5,8,30,23,21,8,29,12,26,31,29,3]","[2,4,10,12,17,16,12,9,7,16,12,12,11,10,8,10,9,3]","train"
"Metland Tambun, Jalan Biduri I No. E19, Cibuntu, Cibitung, Kab. Bekasi, Jawa Barat, Indonesia","qquhk3ygxur0","5a0d193a4d4e9b75","[2,1798,212,4,6,9842,36,7,12592,4,1915,4,353,4,9,28,4,10,12,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,12,34,29,17,7,9,6,11,10,3]","[2,4,5,7,6,8,10,13,5,19,6,19,15,10,14,9,4,3]","train"
"Konter Gita Cell, Jalan Cut Mutia No. 55, RT.1/RW.11, Margahayu, Bekasi Timur, Kota Bekasi, Jawa Barat 17113, Indonesia","qquh7jezdn3r","5a0d1f54ead4926f","[2,674,10994,370,4,6,2555,8301,7,610,4,25,11,145,4,597,4,28,13,4,8,28,4,10,12,2700,4,5,3,1,1,1,1,1,1,1,1]","[2,4,4,6,12,31,28,35,14,33,22,29,11,3]","[2,4,5,7,6,8,12,4,19,15,5,6,19,10,11,17,12,3]","train"
"Blok B2 No. 7, RT.2/RW.2, Sagulung Kota, Sagulung, Kota Batam, Kepulauan Riau 29439, Indonesia","w21vvqphrjkp","509d6a577e5b4afb","[2,14,624,7,95,4,27,11,33,4,493,8,4,493,4,8,74,4,86,50,835,4,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1]","[2,5,15,27,13,13,4,16,12,11,28,34,16,3]","[2,4,7,10,6,17,5,4,9,9,15,4,14,19,5,12,14,3]","train"
"Pondok Maharta, Jalan Gelatik Raya Blok C17 No. 12a, Pondok Kacang Timur, Pondok Aren, Kota Tangerang Selatan, Banten 15226, Indonesia","qqgu7y735t1e","5a0d2a4ca25787b9","[2,60,11574,4,6,4060,22,14,6539,7,727,4,60,669,13,4,60,307,4,8,29,16,4,23,3081,4,5,3,1,1,1,1,1,1,1,1,1]","[2,4,4,7,6,31,17,31,29,24,20,27,35,3]","[2,4,5,7,6,11,5,19,18,5,11,4,9,16,9,14,10,3]","train"
"Jalan Masjid Al Mubarok No. 4, RT.8/RW.6, Cipulir, Kebayoran Lama, Kota Jakarta Selatan, Dki Jakarta 12230, Indonesia","qqgut8kbnqkn","5a0d28fddf2aaab1","[2,6,107,132,4988,7,80,4,108,11,59,4,2516,4,286,196,4,8,15,16,4,20,15,4004,4,5,3,1,1,1,1,1,1,1,1,1,1]","[2,4,4,7,6,20,8,34,19,22,4,34,22,3]","[2,4,5,7,6,11,16,12,6,6,12,11,5,5,5,14,8,3]","train"
"Toko Kelontong Sembako, Jalan Pasir Panjang, RT.1/RW.2, Cibalongsari, Klari, Kab. Karawang, Jawa Barat 41371, Indonesia","qqu7g5h0m48p","5a0d07ddccdb9c1d","[2,64,7450,1390,4,6,187,247,4,25,11,33,4,2100,4,517,4,9,85,4,10,12,601,4,5,3,1,1,1,1,1,1,1,1,1,1,1]","[2,4,4,6,31,7,24,12,10,25,21,8,16,3]","[2,4,5,7,6,7,9,6,6,18,18,6,14,10,18,8,6,3]","train"
